kdkab	namakab	kdkec	namakec	kdkel	desakel	laki	perempuan	blm_kwn	kwn	cr_hdp	cr_mati	jml_duk
7308	BONE	730807	MARE	7308071001	PADAELO	810	833	839	689	23	92	1643
7308	BONE	730807	MARE	7308072002	MATTIRO WALIE	487	431	470	395	15	38	918
7308	BONE	730807	MARE	7308072003	MARIO	1114	1159	1177	971	25	100	2273
7308	BONE	730807	MARE	7308072004	UJUNG SALANGKETO	803	818	881	647	22	71	1621
7308	BONE	730807	MARE	7308072005	TELLU BOCCOE	757	894	864	678	17	92	1651
7308	BONE	730807	MARE	7308072006	MATTAMPA WALIE	615	652	675	502	22	68	1267
7308	BONE	730807	MARE	7308072007	UJUNG TANAH	1249	1317	1358	1062	30	116	2566
7308	BONE	730807	MARE	7308072008	SUMALING	759	779	865	575	25	73	1538
7308	BONE	730807	MARE	7308072009	TELLONGENG	1484	1416	1504	1208	35	153	2900
7308	BONE	730807	MARE	7308072010	DATA	487	503	535	404	9	42	990
7308	BONE	730807	MARE	7308072011	BATU GADING	1226	1201	1253	1059	28	87	2427
7308	BONE	730807	MARE	7308072012	CEGE	665	720	735	564	19	67	1385
7308	BONE	730807	MARE	7308072013	KADAI	793	855	852	696	17	83	1648
7308	BONE	730807	MARE	7308072014	LAKUKANG	742	841	805	677	11	90	1583
7308	BONE	730807	MARE	7308072015	PATTIRO	713	760	840	566	8	59	1473
7308	BONE	730807	MARE	7308072016	LAPASA	835	878	891	755	15	52	1713
7308	BONE	730807	MARE	7308072017	KARELLA	557	603	626	474	7	53	1160
7308	BONE	730807	MARE	7308072018	LAPPA UPANG	739	693	742	638	12	40	1432
7308	BONE	730808	SIBULUE	7308081001	MAROANGING	1160	1377	1358	1001	25	153	2537
7308	BONE	730808	SIBULUE	7308082002	PATTIRO BAJO	714	909	871	606	27	119	1623
7308	BONE	730808	SIBULUE	7308082003	MASSENRENGPULU	802	920	884	719	14	105	1722
7308	BONE	730808	SIBULUE	7308082004	TUNRENG TELLUE	930	1066	1058	809	27	102	1996
7308	BONE	730808	SIBULUE	7308082005	POLEWALI	729	707	737	618	21	60	1436
7308	BONE	730808	SIBULUE	7308082006	TADANG PALIE	810	969	968	686	28	97	1779
7308	BONE	730808	SIBULUE	7308082007	CINNONG	930	1063	1068	782	30	113	1993
7308	BONE	730808	SIBULUE	7308082008	MALLUSE TASI	1070	1193	1211	884	48	120	2263
7308	BONE	730808	SIBULUE	7308082009	PAKKASALO	964	1146	1158	897	7	48	2110
7308	BONE	730808	SIBULUE	7308082010	PATTIRO SOMPE	1791	1832	1999	1399	55	170	3623
7308	BONE	730808	SIBULUE	7308082011	AJANG PULU	504	585	552	468	9	60	1089
7308	BONE	730808	SIBULUE	7308082012	SUMPANG MINANGAE	912	981	1039	757	10	87	1893
7308	BONE	730808	SIBULUE	7308082013	MABBIRING	643	704	739	555	17	36	1347
7308	BONE	730808	SIBULUE	7308082014	PASAKA	1161	1264	1265	1032	32	96	2425
7308	BONE	730808	SIBULUE	7308082015	KALIBONG	784	822	833	653	30	90	1606
7308	BONE	730808	SIBULUE	7308082016	PATTIRO RIOLO	1546	1656	1712	1295	60	135	3202
7308	BONE	730808	SIBULUE	7308082017	LETTE TANAH	785	896	886	654	41	100	1681
7308	BONE	730808	SIBULUE	7308082018	MANAJENG	993	1058	1061	852	37	101	2051
7308	BONE	730808	SIBULUE	7308082019	BULIE	483	543	517	453	10	46	1026
7308	BONE	730808	SIBULUE	7308082020	BALIENG TOA	1158	1169	1165	1075	8	79	2327
7308	BONE	730809	BAREBBO	7308092001	BACU	609	622	627	533	16	55	1231
7308	BONE	730809	BAREBBO	7308092002	LAMPOKO	871	940	915	758	37	101	1811
7308	BONE	730809	BAREBBO	7308092003	CONGKO	726	812	814	601	37	86	1538
7308	BONE	730809	BAREBBO	7308092004	WOLLANGI	397	461	436	344	13	65	858
7308	BONE	730809	BAREBBO	7308092005	PARIPPUNG	575	674	619	552	24	54	1249
7308	BONE	730809	BAREBBO	7308092006	APALA	1608	1676	1692	1341	74	177	3284
7308	BONE	730809	BAREBBO	7308092007	BAREBBO	984	1057	1077	865	6	93	2041
7308	BONE	730809	BAREBBO	7308092009	KADING	1984	2138	2174	1666	66	216	4122
7308	BONE	730809	BAREBBO	7308092010	KAJAOLALIDDONG	914	1023	1000	807	22	108	1937
7308	BONE	730809	BAREBBO	7308092011	SAMAELO	842	1009	909	801	25	116	1851
7308	BONE	730809	BAREBBO	7308092012	CORAWALIE	1271	1361	1371	1081	47	133	2632
7308	BONE	730809	BAREBBO	7308092013	TALUNGENG	661	761	737	581	24	80	1422
7308	BONE	730809	BAREBBO	7308092014	WATU	1449	1526	1630	1232	27	86	2975
7308	BONE	730809	BAREBBO	7308092015	CINGKANG	319	318	325	254	14	44	637
7308	BONE	730809	BAREBBO	7308092016	CINNONG	285	326	309	253	11	38	611
7308	BONE	730809	BAREBBO	7308092017	CEMPANIGA	327	336	365	258	5	35	663
7308	BONE	730809	BAREBBO	7308092018	SUGIALE	730	797	798	626	28	75	1527
7308	BONE	730809	BAREBBO	7308092019		1165	1295	1277	1044	26	113	2460
7308	BONE	730810	CINA	7308101001	TANETE	1671	1859	1785	1471	67	207	3530
7308	BONE	730810	CINA	7308102002	ARASOE	1982	2002	2039	1758	41	146	3984
7308	BONE	730810	CINA	7308102003	TANETE HARAPAN	870	935	912	758	26	109	1805
7308	BONE	730810	CINA	7308102004	LOMPU	1331	1382	1399	1129	52	133	2713
7308	BONE	730810	CINA	7308102005	WELENRENG	1634	1786	1815	1391	60	154	3420
7308	BONE	730810	CINA	7308102006	AJANGPULU	1045	1143	1118	892	55	123	2188
7308	BONE	730810	CINA	7308102007	PADANG LO	729	836	823	641	33	68	1565
7308	BONE	730810	CINA	7308102008	ABBUMPUNGENG	1640	1611	1707	1368	57	119	3251
7308	BONE	730810	CINA	7308102009	KAWERANG	1098	1100	1151	913	31	103	2198
7308	BONE	730810	CINA	7308102010	AWO	1154	1165	1245	936	35	103	2319
7308	BONE	730810	CINA	7308102011	KANCO	600	652	658	490	37	67	1252
7308	BONE	730810	CINA	7308102012	CINENNUNG	1201	1282	1277	1070	24	112	2483
7308	BONE	730811	PONRE	7308112001	MAPPESANGKA	1550	1668	1463	1627	22	106	3218
7308	BONE	730811	PONRE	7308112002	SALEBBA	641	710	603	652	29	67	1351
7308	BONE	730811	PONRE	7308112003	MATTAMPAE	646	661	601	608	13	85	1307
7308	BONE	730811	PONRE	7308112004	PATTIMPA	1593	1661	1623	1468	34	129	3254
7308	BONE	730811	PONRE	7308112005	TELLU BOCCOE	1086	1112	1171	903	31	93	2198
7308	BONE	730811	PONRE	7308112006	TURU ADAE	924	943	893	871	28	75	1867
7308	BONE	730811	PONRE	7308112007	SALAMPE	437	439	410	422	9	35	876
7308	BONE	730811	PONRE	7308112008	POLEONRO	534	540	536	485	8	45	1074
7308	BONE	730811	PONRE	7308112009	BOLLI	1206	1244	1277	1048	28	97	2450
7308	BONE	730812	LAPPARIAJA	7308122001	MATTAMPA WALIE	2071	2117	1904	2128	26	130	4188
7308	BONE	730812	LAPPARIAJA	7308122002	LILI RIATTANG	2173	2079	1948	2112	42	150	4252
7308	BONE	730812	LAPPARIAJA	7308122003	SENGENG PALIE	1997	2040	1852	1907	69	209	4037
7308	BONE	730812	LAPPARIAJA	7308122004	TENRI PAKKUA	2005	2024	1765	2083	43	138	4029
7308	BONE	730812	LAPPARIAJA	7308122005	PATANGKAI	2032	2083	1920	1959	46	190	4115
7308	BONE	730812	LAPPARIAJA	7308122006	UJUNG LAMURU	1755	1900	1757	1660	59	179	3655
7308	BONE	730812	LAPPARIAJA	7308122007	PATTUKU LIMPOE	2102	2116	1959	1984	61	214	4218
7308	BONE	730812	LAPPARIAJA	7308122008	WAEKECCEE	1322	1377	1213	1374	22	90	2699
7308	BONE	730812	LAPPARIAJA	7308122009	TONRONGE	1509	1521	1397	1384	109	140	3030
7308	BONE	730813	LAMURU	7308131001	LALEBATA	1039	1161	1108	880	45	167	2200
7308	BONE	730813	LAMURU	7308132002	MATTAMPA WALIE	1303	1440	1260	1290	49	144	2743
7308	BONE	730813	LAMURU	7308132003	POLEONRO	987	1049	914	974	28	120	2036
7308	BONE	730813	LAMURU	7308132004	SENGENG PALIE	1075	1144	1019	1010	49	141	2219
7308	BONE	730813	LAMURU	7308132005	MATTAMPA BULU	2014	2115	1947	1885	61	236	4129
7308	BONE	730813	LAMURU	7308132006	TURUCINNAE	1857	1945	1766	1793	35	208	3802
7308	BONE	730813	LAMURU	7308132007	SEBERANG	738	883	733	752	37	99	1621
7308	BONE	730813	LAMURU	7308132008	MASSENRENPULU	1582	1547	1499	1424	80	126	3129
7308	BONE	730813	LAMURU	7308132009	MAMMINASAE	1107	1188	1060	1068	30	137	2295
7308	BONE	730813	LAMURU	7308132010	PADAELO	962	885	858	833	41	115	1847
7308	BONE	730813	LAMURU	7308132011	BARUGAE	1012	1087	961	982	33	123	2099
7308	BONE	730813	LAMURU	7308132012	BARAKKAE	1272	1285	1246	1160	30	121	2557
7308	BONE	730814	ULAWENG	7308141001	CINNONG	758	847	842	628	35	100	1605
7308	BONE	730814	ULAWENG	7308142002	LILINA AJANGALE	1726	1695	1731	1430	80	180	3421
7308	BONE	730814	ULAWENG	7308142003	CANI SIRENRENG	1255	1281	1327	1013	60	136	2536
7308	BONE	730814	ULAWENG	7308142004	ULAWENG CINNONG	1573	1709	1749	1287	42	204	3282
7308	BONE	730814	ULAWENG	7308142005	PALLAWA RUKKA	613	679	665	536	35	56	1292
7308	BONE	730814	ULAWENG	7308142006	JOMPIE	723	831	726	721	30	77	1554
7308	BONE	730814	ULAWENG	7308142007	SAPPE WALIE	1319	1420	1466	1052	57	164	2739
7308	BONE	730814	ULAWENG	7308142008	LAMAKKARASENG	659	705	714	557	18	75	1364
7308	BONE	730814	ULAWENG	7308142009	MULA MENREE	1156	1197	1311	849	64	129	2353
7308	BONE	730814	ULAWENG	7308142010	TEAMUSU	1591	1731	1698	1357	57	210	3322
7308	BONE	730814	ULAWENG	7308142011	TEA MALALA	560	616	590	492	20	74	1176
7308	BONE	730814	ULAWENG	7308142012	GALUNG	834	883	849	726	38	104	1717
7308	BONE	730814	ULAWENG	7308142013	TADANG PALIE	672	805	799	527	40	111	1477
7308	BONE	730814	ULAWENG	7308142014	TIMUSU	806	842	873	661	22	92	1648
7308	BONE	730814	ULAWENG	7308142015	MANURUNGE	1386	1443	1496	1080	52	201	2829
7308	BONE	730815	PALAKKA	7308152001	CINENNUNG	840	985	960	713	43	109	1825
7308	BONE	730815	PALAKKA	7308152002	SIAME	671	776	803	542	26	76	1447
7308	BONE	730815	PALAKKA	7308152003	PASEMPE	1262	1418	1374	1069	66	171	2680
7308	BONE	730815	PALAKKA	7308152004	URENG	618	713	714	504	18	95	1331
7308	BONE	730815	PALAKKA	7308152005	USA	1039	1137	1040	952	55	129	2176
7308	BONE	730815	PALAKKA	7308152006	MICO	1225	1267	1176	1145	61	110	2492
7308	BONE	730815	PALAKKA	7308152007	BAINANG	640	706	627	621	24	74	1346
7308	BONE	730815	PALAKKA	7308152008	PASSIPPO	993	1003	982	883	48	83	1996
7308	BONE	730815	PALAKKA	7308152009	TANAH TENGA	781	803	749	758	18	59	1584
7308	BONE	730815	PALAKKA	7308152010	TIRONG	991	1041	1019	871	40	102	2032
7308	BONE	730815	PALAKKA	7308152011	MATTANETE BUA	784	878	839	686	26	111	1662
7308	BONE	730815	PALAKKA	7308152012	MADURI	447	440	409	418	12	48	887
7308	BONE	730815	PALAKKA	7308152013	MELLE	1095	1171	1089	1072	29	76	2266
7308	BONE	730815	PALAKKA	7308152014	LEMO APE	1168	1305	1187	1099	35	152	2473
7308	BONE	730815	PALAKKA	7308152015	PANYILI	712	812	747	641	33	103	1524
7308	BONE	730816	AWANGPONE	7308161001	MACCOPE	1194	1269	1316	973	23	151	2463
7308	BONE	730816	AWANGPONE	7308162002	CAREBBU	1605	1764	1635	1424	84	226	3369
7308	BONE	730816	AWANGPONE	7308162003	CUMPIGA	633	729	727	522	26	87	1362
7308	BONE	730816	AWANGPONE	7308162004	PACCING	1479	1639	1580	1346	47	145	3118
7308	BONE	730816	AWANGPONE	7308162005	LETTEKKO	856	919	935	700	55	85	1775
7308	BONE	730816	AWANGPONE	7308162006	MATUJU	802	938	954	662	39	85	1740
7308	BONE	730816	AWANGPONE	7308162007	UNRA	958	1100	1112	783	30	133	2058
7308	BONE	730816	AWANGPONE	7308162008	KADING	936	1082	1107	790	23	98	2018
7308	BONE	730816	AWANGPONE	7308162009	MALLARI	1448	1591	1636	1166	54	183	3039
7308	BONE	730816	AWANGPONE	7308162010	KAJUARA	840	896	881	722	34	100	1737
7308	BONE	730816	AWANGPONE	7308162011	JALING	1434	1504	1498	1219	63	158	2938
7308	BONE	730816	AWANGPONE	7308162012	BULUMPAREE	666	752	700	584	35	99	1418
7308	BONE	730816	AWANGPONE	7308162013	ABBANUANG	808	916	878	708	25	113	1724
7308	BONE	730816	AWANGPONE	7308162014	LAPPO ASE	1470	1675	1558	1361	26	200	3145
7308	BONE	730816	AWANGPONE	7308162015	AWO LAGADING	558	617	604	475	32	64	1175
7308	BONE	730816	AWANGPONE	7308162016	CARI GADING	647	671	759	508	9	42	1318
7308	BONE	730816	AWANGPONE	7308162017	CAKKE BONE	536	609	645	421	20	59	1145
7308	BONE	730816	AWANGPONE	7308162018	MAPPALO ULAWENG	491	496	511	402	2	72	987
7308	BONE	730817	TELLU SIATTINGE	7308171001	OTTING	1336	1476	1437	1167	58	150	2812
7308	BONE	730817	TELLU SIATTINGE	7308171002	TOKASENG	1224	1357	1275	1128	40	138	2581
7308	BONE	730817	TELLU SIATTINGE	7308172003	PALONGKI	1280	1413	1306	1131	54	202	2693
7308	BONE	730817	TELLU SIATTINGE	7308172004	TAJONG	1312	1366	1312	1153	70	143	2678
7308	BONE	730817	TELLU SIATTINGE	7308172005	ULO	3328	3501	3251	3135	102	341	6829
7308	BONE	730817	TELLU SIATTINGE	7308172006	LANCA	1205	1325	1345	1124	19	42	2530
7308	BONE	730817	TELLU SIATTINGE	7308172007	ITTERUNG	1723	1968	1903	1513	61	214	3691
7308	BONE	730817	TELLU SIATTINGE	7308172008	MATTOANGING	1316	1376	1363	1224	40	65	2692
7308	BONE	730817	TELLU SIATTINGE	7308172009	LAMURU	3240	3612	3628	2801	115	308	6852
7308	BONE	730817	TELLU SIATTINGE	7308172010	WAJI	1845	2036	1971	1614	76	220	3881
7308	BONE	730817	TELLU SIATTINGE	7308172011	AJJALIRENG	857	977	897	789	36	112	1834
7308	BONE	730817	TELLU SIATTINGE	7308172012	SIJELLING	1875	1992	1971	1610	73	213	3867
7308	BONE	730817	TELLU SIATTINGE	7308172013	LEA	1116	1216	1187	969	33	143	2332
7308	BONE	730817	TELLU SIATTINGE	7308172014	PADAIDI	890	1012	910	846	40	106	1902
7308	BONE	730817	TELLU SIATTINGE	7308172015	PONGKA	946	980	932	830	51	113	1926
7308	BONE	730817	TELLU SIATTINGE	7308172016	LAPPAE	708	839	768	678	28	73	1547
7308	BONE	730817	TELLU SIATTINGE	7308172017	PATANGNGA	1117	1174	1111	987	49	144	2291
7308	BONE	730818	AJANGALE	7308182001	POMPANUA	2354	2559	2697	1873	84	259	4913
7308	BONE	730818	AJANGALE	7308182003	WELADO	1760	1851	1862	1469	79	201	3611
7308	BONE	730818	AJANGALE	7308182004	PINCENG PUTE	783	939	979	601	29	113	1722
7308	BONE	730818	AJANGALE	7308182005	OPO	1058	1199	1164	882	64	147	2257
7308	BONE	730818	AJANGALE	7308182006	LABISSA	506	573	542	446	23	68	1079
7308	BONE	730818	AJANGALE	7308182007	TIMURUNG	1523	1852	1604	1456	58	257	3375
7308	BONE	730818	AJANGALE	7308182008	LEPPANGENG	1057	1182	1099	961	33	146	2239
7308	BONE	730818	AJANGALE	7308182009	ALLAMUNGENG PATUE	745	896	860	625	47	109	1641
7308	BONE	730818	AJANGALE	7308182010	AMESSANGENG	616	675	594	574	23	100	1291
7308	BONE	730818	AJANGALE	7308182011	LEBBAE	1090	1236	1049	1054	64	159	2326
7308	BONE	730818	AJANGALE	7308182012	MANCIRI	1176	1254	1004	1166	68	192	2430
7308	BONE	730818	AJANGALE	7308182013	TELLE	1120	1276	1207	962	82	145	2396
7308	BONE	730818	AJANGALE	7308182014		1067	1236	1039	1058	53	153	2303
7308	BONE	730818	AJANGALE	7308182015		1612	1756	1799	1326	55	188	3368
7308	BONE	730819	DUA BOCCOE	7308191001	UNNYI	701	746	714	672	17	44	1447
7308	BONE	730819	DUA BOCCOE	7308192002	MARIO	1405	1582	1363	1363	78	183	2987
7308	BONE	730819	DUA BOCCOE	7308192003	LACCORI	986	1174	1073	888	48	151	2160
7308	BONE	730819	DUA BOCCOE	7308192004	PATTIRO	1164	1300	1198	1145	30	91	2464
7308	BONE	730819	DUA BOCCOE	7308192005	CABBENG	1097	1208	1186	915	42	162	2305
7308	BONE	730819	DUA BOCCOE	7308192006	PANYILI	1243	1345	1142	1247	51	148	2588
7308	BONE	730819	DUA BOCCOE	7308192007	SANRANGENG	1037	1109	1024	937	44	141	2146
7308	BONE	730819	DUA BOCCOE	7308192008	SAILONG	925	1073	1034	817	21	126	1998
7308	BONE	730819	DUA BOCCOE	7308192009	MELLE	1013	1158	1092	909	57	113	2171
7308	BONE	730819	DUA BOCCOE	7308192010	PAKKASALO	1514	1628	1582	1335	48	177	3142
7308	BONE	730819	DUA BOCCOE	7308192011	TAWAROE	1265	1282	1293	1109	29	116	2547
7308	BONE	730819	DUA BOCCOE	7308192012	ULOE	1229	1327	1338	1055	27	136	2556
7308	BONE	730819	DUA BOCCOE	7308192013	UJUNG	671	767	775	517	49	97	1438
7308	BONE	730819	DUA BOCCOE	7308192014	PADACENGNGA	497	611	617	381	13	97	1108
7308	BONE	730819	DUA BOCCOE	7308192015	LALLATANG	803	909	829	753	45	85	1712
7308	BONE	730819	DUA BOCCOE	7308192016	KAMPOTI	594	645	602	525	20	92	1239
7308	BONE	730819	DUA BOCCOE	7308192017	PRAJA MAJU	800	865	739	760	37	129	1665
7308	BONE	730819	DUA BOCCOE	7308192018	TOCINA	492	522	530	405	15	64	1014
7308	BONE	730819	DUA BOCCOE	7308192019	TEMPE	555	587	542	533	21	46	1142
7308	BONE	730819	DUA BOCCOE	7308192020	SOLO	556	544	534	492	20	54	1100
7308	BONE	730819	DUA BOCCOE	7308192022	MATAJANG	322	295	323	249	8	37	617
7308	BONE	730819	DUA BOCCOE	7308192023		297	338	349	244	9	33	635
7308	BONE	730820	CENRANA	7308201001	UJUNG TANAH	1232	1417	1334	1127	33	155	2649
7308	BONE	730820	CENRANA	7308202002	PACUBBE	829	834	860	701	27	75	1663
7308	BONE	730820	CENRANA	7308202003	PANYIWI	1135	1193	1151	1056	19	102	2328
7308	BONE	730820	CENRANA	7308202004	LATONRO	852	816	828	725	38	77	1668
7308	BONE	730820	CENRANA	7308202005	WATU	936	1013	1015	784	46	104	1949
7308	BONE	730820	CENRANA	7308202006	NAGA ULEN	838	856	916	687	21	70	1694
7308	BONE	730820	CENRANA	7308202007	CENRANA	1841	2014	1877	1694	75	209	3855
7308	BONE	730820	CENRANA	7308202008	PALLIME	949	986	1062	726	40	107	1935
7308	BONE	730820	CENRANA	7308202009	LAONI	462	468	468	406	17	39	930
7308	BONE	730820	CENRANA	7308202010	LABOTTO	1405	1478	1490	1255	29	109	2883
7308	BONE	730820	CENRANA	7308202011	WATANG CENRANA	1849	1863	1756	1744	68	144	3712
7308	BONE	730820	CENRANA	7308202012	WATANG LA	1184	1254	1253	1034	35	116	2438
7308	BONE	730820	CENRANA	7308202013	AJALLASSE	645	731	747	557	14	58	1376
7308	BONE	730820	CENRANA	7308202014		471	446	540	358	4	15	917
7308	BONE	730820	CENRANA	7308202015	PALLAE	620	779	735	545	19	100	1399
7308	BONE	730820	CENRANA	7308202016	WATANG TA	738	822	710	722	29	99	1560
7308	BONE	730821	TANETE RIATTANG	7308211001	BIRU	5446	5944	6128	4721	126	415	11390
7308	BONE	730821	TANETE RIATTANG	7308211002	TA_	4474	4822	4928	3868	99	401	9296
7308	BONE	730821	TANETE RIATTANG	7308211003	WATAMPONE	4364	4661	4768	3748	118	391	9025
7308	BONE	730821	TANETE RIATTANG	7308211004	BUKAKA	2821	3005	3074	2320	91	341	5826
7308	BONE	730821	TANETE RIATTANG	7308211005	PAPPOLO	1309	1432	1507	1051	21	162	2741
7308	BONE	730821	TANETE RIATTANG	7308211006	MANURUNGNGE	5850	6583	6724	4985	133	591	12433
7308	BONE	730821	TANETE RIATTANG	7308211007	WALENNAE	1688	1783	1873	1399	42	157	3471
7308	BONE	730821	TANETE RIATTANG	7308211008	MASUMPU	5099	5433	5649	4393	93	397	10532
7308	BONE	730822	TANETE RIATTANG BARAT	7308221001	MACEGE	8262	8797	8868	7320	219	652	17059
7308	BONE	730822	TANETE RIATTANG BARAT	7308221002	MATTIRO WALIE	2089	2147	2227	1784	64	161	4236
7308	BONE	730822	TANETE RIATTANG BARAT	7308221003	MACANANG	5621	5886	6155	4842	111	399	11507
7308	BONE	730822	TANETE RIATTANG BARAT	7308221004	MAJANG	1567	1539	1656	1239	44	167	3106
7308	BONE	730822	TANETE RIATTANG BARAT	7308221005	BULU TEMPE	3658	3927	3968	3303	51	263	7585
7308	BONE	730822	TANETE RIATTANG BARAT	7308221006	JEPPEE	4018	4125	4305	3426	76	336	8143
7308	BONE	730822	TANETE RIATTANG BARAT	7308221007	POLEWALI	1218	1266	1259	1113	33	79	2484
7308	BONE	730822	TANETE RIATTANG BARAT	7308221008	WATANG PALAKKA	1568	1735	1763	1344	63	133	3303
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231001	BAJOE	5592	5641	6222	4394	147	470	11233
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231002	CELLU	2147	2130	2303	1745	49	180	4277
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231003	PANYULA	3877	3905	4080	3129	129	444	7782
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231004	WAETUO	2276	2380	2576	1787	74	219	4656
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231005	PALLETTE	927	1000	940	827	48	112	1927
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231006	TIBOJONG	2515	2576	2670	2189	53	179	5091
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231007	TORO	3199	3091	3440	2514	75	261	6290
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231008	LONRAE	5544	5478	6071	4349	109	493	11022
7308	BONE	730824	AMALI	7308242001	LILI RIATTANG	594	656	657	501	31	61	1250
7308	BONE	730824	AMALI	7308242002	MATTARO PURAE	1172	1249	1131	1079	53	158	2421
7308	BONE	730824	AMALI	7308242003	ULAWENG RIAJA	1223	1384	1320	1039	71	177	2607
7308	BONE	730824	AMALI	7308242004	WAEMPUBBUE	1467	1711	1594	1297	66	221	3178
7308	BONE	730824	AMALI	7308242005	WAEMPUTTANGE	608	704	592	613	24	83	1312
7308	BONE	730824	AMALI	7308242006	AMALI RIATTANG	670	750	784	507	34	95	1420
7308	BONE	730824	AMALI	7308242007	TASSIPI	759	880	759	724	53	103	1639
7308	BONE	730824	AMALI	7308242008	WELLULANG	849	938	890	745	34	118	1787
7308	BONE	730824	AMALI	7308242009	BENTENG TELLUE	792	944	639	910	50	137	1736
7308	BONE	730824	AMALI	7308242010	TACIPONG	744	848	839	590	57	106	1592
7308	BONE	730824	AMALI	7308242011	LAPONRONG	909	1048	934	799	68	156	1957
7308	BONE	730824	AMALI	7308242012	AJANG LALENG	510	626	532	485	35	84	1136
7308	BONE	730824	AMALI	7308242013	TOCINNONG	460	510	483	402	25	60	970
7308	BONE	730824	AMALI	7308242014		507	557	551	420	27	66	1064
7308	BONE	730824	AMALI	7308242015	MAMPOTU	1048	1173	1116	931	51	123	2221
7308	BONE	730825	TELLU LIMPOE	7308252001	TELLANGKERE	628	578	570	566	20	50	1206
7308	BONE	730825	TELLU LIMPOE	7308252002	LAGORI	724	724	694	633	37	84	1448
7308	BONE	730825	TELLU LIMPOE	7308252003	GAYA BARU	1388	1396	1423	1221	32	108	2784
7308	BONE	730825	TELLU LIMPOE	7308252004	TAPONG	761	719	770	699	1	10	1480
7308	BONE	730825	TELLU LIMPOE	7308252005	SADAR	1034	1024	1081	826	28	123	2058
7308	BONE	730825	TELLU LIMPOE	7308252006	TONDONG	752	746	702	725	21	50	1498
7308	BONE	730825	TELLU LIMPOE	7308252007	SAMAENRE	782	809	764	737	34	56	1591
7308	BONE	730825	TELLU LIMPOE	7308252008	BONTO MASUNGGU	667	686	677	619	8	49	1353
7308	BONE	730825	TELLU LIMPOE	7308252009	PALLAWA	820	811	859	645	28	99	1631
7308	BONE	730825	TELLU LIMPOE	7308252010	POLEWALI	981	910	998	796	18	79	1891
7308	BONE	730825	TELLU LIMPOE	7308252011	BATU PUTIH	491	487	471	444	12	51	978
7308	BONE	730826	BENGO	7308262001	SAMAENRE	2246	2182	2122	2092	50	164	4428
7308	BONE	730826	BENGO	7308262002	TUNGKE	2118	2144	2062	1962	40	198	4262
7308	BONE	730826	BENGO	7308262003	SELLI	2697	2845	2596	2579	100	267	5542
7308	BONE	730826	BENGO	7308262004	BENGO	1488	1566	1530	1332	52	140	3054
7308	BONE	730826	BENGO	7308262005	MATTARO PULI	1254	1265	1233	1083	46	157	2519
7308	BONE	730826	BENGO	7308262006	LILIRIAWANG	2980	3174	3179	2619	99	257	6154
7308	BONE	730826	BENGO	7308262007	WALIMPONG	1556	1594	1419	1499	58	174	3150
7308	BONE	730826	BENGO	7308262008	BULU ALLAPPORENGE	1500	1422	1480	1307	18	117	2922
7308	BONE	730826	BENGO	7308262009	MATTIRO WALIE	1262	1323	1261	1160	54	110	2585
7308	BONE	730827	PATIMPENG	7308272001	PATIMPENG	929	925	966	827	7	54	1854
7308	BONE	730827	PATIMPENG	7308272002	LATELLANG	913	989	974	857	10	61	1902
7308	BONE	730827	PATIMPENG	7308272003	MADDANRENGPULU	592	667	634	560	12	53	1259
7308	BONE	730827	PATIMPENG	7308272004	MASAGO	1393	1536	1568	1211	33	117	2929
7308	BONE	730827	PATIMPENG	7308272005	BATULAPPA	1067	1122	1105	962	37	85	2189
7308	BONE	730827	PATIMPENG	7308272006	PACCING	1205	1325	1115	1267	36	112	2530
7308	BONE	730827	PATIMPENG	7308272007	MASSILA	1143	1221	1153	1116	22	73	2364
7308	BONE	730827	PATIMPENG	7308272008	TALABANGI	635	644	712	515	11	41	1279
7308	BONE	730827	PATIMPENG	7308272009	PATIONGI	1085	1134	1158	941	46	74	2219
7308	BONE	730827	PATIMPENG	7308272010	BULU ULAWENG	385	403	375	372	15	26	788
7309	MAROS	730901	MANDAI	7309011001	HASANUDDIN	6071	5763	6454	5019	101	260	11834
7309	MAROS	730901	MANDAI	7309011002	BONTOA	10504	10565	11809	8585	147	528	21069
7309	MAROS	730901	MANDAI	7309012003	TENRIGANGKAE	2448	2495	2585	2116	46	196	4943
7309	MAROS	730901	MANDAI	7309012004	PATTONTONGAN	1396	1385	1367	1285	30	99	2781
7309	MAROS	730901	MANDAI	7309012005	BONTO MATENE	4790	4679	5074	3997	76	322	9469
7309	MAROS	730901	MANDAI	7309012006	BAJI MANGNGAI	2134	2129	2278	1818	33	134	4263
7309	MAROS	730902	CAMBA	7309021001	CEMPANIGA	1245	1377	1290	1123	48	161	2622
7309	MAROS	730902	CAMBA	7309021002	MARIO PULANA	897	934	828	908	22	73	1831
7309	MAROS	730902	CAMBA	7309022003	TIMPUSENG	1047	1071	1019	990	22	87	2118
