kdkab	namakab	KDKEC	NAMA_KEC	KDKEL	DESA_KEL	LAKI	PEREMP	BLM_SKLH	TDK_TM_SD	TM_SD	SLTP	SLTA	DIP_II	DIP_III	STR_I	STR_II	STR_III	JML_DUK
7308	BONE	730819	DUA BOCCOE	7308192016	KAMPOTI	594	645	265	286	502	104	68	2	1	11	0	0	1239
7308	BONE	730819	DUA BOCCOE	7308192017	PRAJA MAJU	800	865	526	356	620	73	78	2	0	10	0	0	1665
7308	BONE	730819	DUA BOCCOE	7308192018	TOCINA	492	522	267	211	360	86	69	0	2	19	0	0	1014
7308	BONE	730819	DUA BOCCOE	7308192019	TEMPE	555	587	383	148	426	79	91	3	1	11	0	0	1142
7308	BONE	730819	DUA BOCCOE	7308192020	SOLO	556	544	256	354	310	97	65	0	6	12	0	0	1100
7308	BONE	730819	DUA BOCCOE	7308192022	MATAJANG	322	295	211	71	285	29	18	0	2	1	0	0	617
7308	BONE	730819	DUA BOCCOE	7308192023		297	338	250	137	196	22	20	1	1	8	0	0	635
7308	BONE	730820	CENRANA	7308201001	UJUNG TANAH	1232	1417	891	302	829	288	237	18	9	73	2	0	2649
7308	BONE	730820	CENRANA	7308202002	PACUBBE	829	834	368	278	771	142	85	3	1	13	2	0	1663
7308	BONE	730820	CENRANA	7308202003	PANYIWI	1135	1193	548	301	1078	252	128	5	2	14	0	0	2328
7308	BONE	730820	CENRANA	7308202004	LATONRO	852	816	329	346	770	123	86	3	1	10	0	0	1668
7308	BONE	730820	CENRANA	7308202005	WATU	936	1013	488	221	875	180	155	7	1	21	1	0	1949
7308	BONE	730820	CENRANA	7308202006	NAGA ULEN	838	856	524	306	518	171	122	9	10	34	0	0	1694
7308	BONE	730820	CENRANA	7308202007	CENRANA	1841	2014	1024	678	1603	303	185	7	4	49	2	0	3855
7308	BONE	730820	CENRANA	7308202008	PALLIME	949	986	431	298	866	186	117	11	3	23	0	0	1935
7308	BONE	730820	CENRANA	7308202009	LAONI	462	468	219	181	410	59	48	3	2	8	0	0	930
7308	BONE	730820	CENRANA	7308202010	LABOTTO	1405	1478	543	816	1054	244	175	8	1	41	1	0	2883
7308	BONE	730820	CENRANA	7308202011	WATANG CENRANA	1849	1863	834	796	1732	153	175	6	0	14	2	0	3712
7308	BONE	730820	CENRANA	7308202012	WATANG LA	1184	1254	612	538	1090	90	88	2	4	14	0	0	2438
7308	BONE	730820	CENRANA	7308202013	AJALLASSE	645	731	359	344	514	96	55	2	1	5	0	0	1376
7308	BONE	730820	CENRANA	7308202014		471	446	206	274	338	56	37	1	2	3	0	0	917
7308	BONE	730820	CENRANA	7308202015	PALLAE	620	779	318	500	403	70	72	11	4	21	0	0	1399
7308	BONE	730820	CENRANA	7308202016	WATANG TA	738	822	393	505	517	65	64	3	3	10	0	0	1560
7308	BONE	730821	TANETE RIATTANG	7308211001	BIRU	5446	5944	2382	1327	2133	1124	2947	147	161	1093	75	1	11390
7308	BONE	730821	TANETE RIATTANG	7308211002	TA_	4474	4822	1531	1120	1691	1193	2790	107	123	704	37	0	9296
7308	BONE	730821	TANETE RIATTANG	7308211003	WATAMPONE	4364	4661	1477	900	1548	1370	2878	83	115	619	35	0	9025
7308	BONE	730821	TANETE RIATTANG	7308211004	BUKAKA	2821	3005	1065	715	1338	809	1443	58	40	338	19	1	5826
7308	BONE	730821	TANETE RIATTANG	7308211005	PAPPOLO	1309	1432	524	302	960	351	455	37	6	106	0	0	2741
7308	BONE	730821	TANETE RIATTANG	7308211006	MANURUNGNGE	5850	6583	2076	1209	2064	1608	3976	151	154	1135	58	2	12433
7308	BONE	730821	TANETE RIATTANG	7308211007	WALENNAE	1688	1783	769	386	890	437	783	34	21	140	11	0	3471
7308	BONE	730821	TANETE RIATTANG	7308211008	MASUMPU	5099	5433	1890	1048	1974	1396	3015	117	137	910	43	2	10532
7308	BONE	730822	TANETE RIATTANG BARAT	7308221001	MACEGE	8262	8797	3281	1791	4160	2622	3935	157	121	944	47	1	17059
7308	BONE	730822	TANETE RIATTANG BARAT	7308221002	MATTIRO WALIE	2089	2147	937	700	1133	389	723	48	31	267	8	0	4236
7308	BONE	730822	TANETE RIATTANG BARAT	7308221003	MACANANG	5621	5886	2200	1377	2376	1255	2878	167	124	1019	107	4	11507
7308	BONE	730822	TANETE RIATTANG BARAT	7308221004	MAJANG	1567	1539	772	459	1117	329	338	18	15	56	2	0	3106
7308	BONE	730822	TANETE RIATTANG BARAT	7308221005	BULU TEMPE	3658	3927	1736	705	2234	947	1498	41	51	359	14	0	7585
7308	BONE	730822	TANETE RIATTANG BARAT	7308221006	JEPPEE	4018	4125	1590	818	1567	1037	2232	86	77	707	29	0	8143
7308	BONE	730822	TANETE RIATTANG BARAT	7308221007	POLEWALI	1218	1266	588	429	1083	144	196	9	7	27	1	0	2484
7308	BONE	730822	TANETE RIATTANG BARAT	7308221008	WATANG PALAKKA	1568	1735	690	559	1088	330	499	33	11	89	4	0	3303
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231001	BAJOE	5592	5641	2671	2149	3607	1180	1362	29	39	190	6	0	11233
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231002	CELLU	2147	2130	940	569	1609	405	611	15	16	105	7	0	4277
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231003	PANYULA	3877	3905	1433	866	3432	815	981	44	33	175	3	0	7782
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231004	WAETUO	2276	2380	1158	788	1400	536	592	12	20	140	10	0	4656
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231005	PALLETTE	927	1000	453	226	890	144	178	5	3	28	0	0	1927
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231006	TIBOJONG	2515	2576	996	671	1114	539	1184	69	62	425	30	1	5091
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231007	TORO	3199	3091	1545	986	2412	629	588	12	18	100	0	0	6290
7308	BONE	730823	TANETE RIATTANG TIMUR	7308231008	LONRAE	5544	5478	2507	1610	3401	1290	1776	38	68	321	11	0	11022
7308	BONE	730824	AMALI	7308242001	LILI RIATTANG	594	656	219	240	556	132	69	5	6	23	0	0	1250
7308	BONE	730824	AMALI	7308242002	MATTARO PURAE	1172	1249	598	493	1077	128	103	0	2	18	1	1	2421
7308	BONE	730824	AMALI	7308242003	ULAWENG RIAJA	1223	1384	518	390	1290	182	176	5	7	39	0	0	2607
7308	BONE	730824	AMALI	7308242004	WAEMPUBBUE	1467	1711	675	525	1544	292	112	2	3	25	0	0	3178
7308	BONE	730824	AMALI	7308242005	WAEMPUTTANGE	608	704	334	289	503	113	63	1	3	6	0	0	1312
7308	BONE	730824	AMALI	7308242006	AMALI RIATTANG	670	750	248	479	516	103	66	5	0	3	0	0	1420
7308	BONE	730824	AMALI	7308242007	TASSIPI	759	880	428	346	441	275	116	6	6	21	0	0	1639
7308	BONE	730824	AMALI	7308242008	WELLULANG	849	938	530	268	797	102	74	3	1	10	0	2	1787
7308	BONE	730824	AMALI	7308242009	BENTENG TELLUE	792	944	609	366	528	148	60	7	4	11	3	0	1736
7308	BONE	730824	AMALI	7308242010	TACIPONG	744	848	362	435	434	230	98	10	1	22	0	0	1592
7308	BONE	730824	AMALI	7308242011	LAPONRONG	909	1048	542	467	744	77	89	4	3	31	0	0	1957
7308	BONE	730824	AMALI	7308242012	AJANG LALENG	510	626	175	184	681	37	42	2	3	12	0	0	1136
7308	BONE	730824	AMALI	7308242013	TOCINNONG	460	510	211	113	514	66	42	9	7	8	0	0	970
7308	BONE	730824	AMALI	7308242014		507	557	281	198	438	76	51	2	3	15	0	0	1064
7308	BONE	730824	AMALI	7308242015	MAMPOTU	1048	1173	424	328	811	245	310	13	10	78	2	0	2221
7308	BONE	730825	TELLU LIMPOE	7308252001	TELLANGKERE	628	578	328	150	573	83	61	3	1	7	0	0	1206
7308	BONE	730825	TELLU LIMPOE	7308252002	LAGORI	724	724	374	194	790	59	28	1	0	2	0	0	1448
7308	BONE	730825	TELLU LIMPOE	7308252003	GAYA BARU	1388	1396	582	480	1386	190	113	11	1	20	0	1	2784
7308	BONE	730825	TELLU LIMPOE	7308252004	TAPONG	761	719	693	269	462	23	30	1	0	1	0	1	1480
7308	BONE	730825	TELLU LIMPOE	7308252005	SADAR	1034	1024	871	261	802	59	54	4	1	4	0	2	2058
7308	BONE	730825	TELLU LIMPOE	7308252006	TONDONG	752	746	367	236	740	92	58	1	1	3	0	0	1498
7308	BONE	730825	TELLU LIMPOE	7308252007	SAMAENRE	782	809	700	166	652	33	34	3	1	2	0	0	1591
7308	BONE	730825	TELLU LIMPOE	7308252008	BONTO MASUNGGU	667	686	247	222	591	143	122	7	4	17	0	0	1353
7308	BONE	730825	TELLU LIMPOE	7308252009	PALLAWA	820	811	519	486	527	50	42	5	0	2	0	0	1631
7308	BONE	730825	TELLU LIMPOE	7308252010	POLEWALI	981	910	637	323	836	54	37	1	0	3	0	0	1891
7308	BONE	730825	TELLU LIMPOE	7308252011	BATU PUTIH	491	487	387	67	433	51	33	1	2	4	0	0	978
7308	BONE	730826	BENGO	7308262001	SAMAENRE	2246	2182	939	578	1447	607	675	33	29	119	1	0	4428
7308	BONE	730826	BENGO	7308262002	TUNGKE	2118	2144	1108	575	1653	426	433	7	5	53	2	0	4262
7308	BONE	730826	BENGO	7308262003	SELLI	2697	2845	1331	974	1904	614	615	16	10	78	0	0	5542
7308	BONE	730826	BENGO	7308262004	BENGO	1488	1566	763	611	982	299	344	5	11	37	2	0	3054
7308	BONE	730826	BENGO	7308262005	MATTARO PULI	1254	1265	393	371	1180	253	238	21	8	53	2	0	2519
7308	BONE	730826	BENGO	7308262006	LILIRIAWANG	2980	3174	1474	848	2538	618	593	11	14	53	0	5	6154
7308	BONE	730826	BENGO	7308262007	WALIMPONG	1556	1594	743	421	1262	363	316	9	3	33	0	0	3150
7308	BONE	730826	BENGO	7308262008	BULU ALLAPPORENGE	1500	1422	536	412	977	337	561	10	22	63	4	0	2922
7308	BONE	730826	BENGO	7308262009	MATTIRO WALIE	1262	1323	549	797	1014	128	83	7	2	5	0	0	2585
7308	BONE	730827	PATIMPENG	7308272001	PATIMPENG	929	925	572	322	608	135	164	12	8	33	0	0	1854
7308	BONE	730827	PATIMPENG	7308272002	LATELLANG	913	989	603	211	347	262	385	39	7	48	0	0	1902
7308	BONE	730827	PATIMPENG	7308272003	MADDANRENGPULU	592	667	330	228	429	151	113	1	1	6	0	0	1259
7308	BONE	730827	PATIMPENG	7308272004	MASAGO	1393	1536	657	430	577	575	542	40	9	97	2	0	2929
7308	BONE	730827	PATIMPENG	7308272005	BATULAPPA	1067	1122	504	432	659	288	258	10	5	33	0	0	2189
7308	BONE	730827	PATIMPENG	7308272006	PACCING	1205	1325	664	565	738	233	254	30	3	42	0	1	2530
7308	BONE	730827	PATIMPENG	7308272007	MASSILA	1143	1221	534	260	859	368	287	10	8	35	3	0	2364
7308	BONE	730827	PATIMPENG	7308272008	TALABANGI	635	644	397	345	369	81	73	5	2	7	0	0	1279
7308	BONE	730827	PATIMPENG	7308272009	PATIONGI	1085	1134	880	474	729	80	50	2	0	4	0	0	2219
7308	BONE	730827	PATIMPENG	7308272010	BULU ULAWENG	385	403	343	145	247	32	17	2	1	1	0	0	788
7309	MAROS	730901	MANDAI	7309011001	HASANUDDIN	6071	5763	2539	1044	1545	1209	4425	126	319	594	33	0	11834
7309	MAROS	730901	MANDAI	7309011002	BONTOA	10504	10565	4452	2082	2887	2551	6659	280	447	1626	79	6	21069
7309	MAROS	730901	MANDAI	7309012003	TENRIGANGKAE	2448	2495	1212	711	1306	664	932	25	29	62	1	1	4943
7309	MAROS	730901	MANDAI	7309012004	PATTONTONGAN	1396	1385	724	478	994	324	243	2	0	15	0	1	2781
7309	MAROS	730901	MANDAI	7309012005	BONTO MATENE	4790	4679	2206	1270	2487	1130	1911	38	92	314	20	1	9469
7309	MAROS	730901	MANDAI	7309012006	BAJI MANGNGAI	2134	2129	827	441	937	534	1239	59	67	139	18	2	4263
7309	MAROS	730902	CAMBA	7309021001	CEMPANIGA	1245	1377	381	283	559	262	764	56	98	213	5	1	2622
7309	MAROS	730902	CAMBA	7309021002	MARIO PULANA	897	934	335	345	589	210	262	13	13	62	2	0	1831
7309	MAROS	730902	CAMBA	7309022003	TIMPUSENG	1047	1071	312	514	550	349	303	10	16	61	3	0	2118
7309	MAROS	730902	CAMBA	7309022004	CENRANA	1112	1187	459	341	1072	155	221	6	21	24	0	0	2299
7309	MAROS	730902	CAMBA	7309022005	SAWARU	1504	1559	545	461	1091	366	461	41	22	75	1	0	3063
7309	MAROS	730902	CAMBA	7309022006	PATTANYAMANG	807	850	400	197	800	94	130	16	5	15	0	0	1657
7309	MAROS	730902	CAMBA	7309022007	PATTIRO DECENG	1251	1318	480	299	875	298	452	36	28	100	1	0	2569
7309	MAROS	730902	CAMBA	7309022008	BENTENG	964	982	681	457	643	82	65	7	3	8	0	0	1946
7309	MAROS	730903	BANTIMURUNG	7309031001	KALABBIRANG	2887	3021	1337	618	1178	720	1563	81	108	288	14	1	5908
7309	MAROS	730903	BANTIMURUNG	7309031002	LEANG-LEANG	1606	1611	683	444	1114	428	472	18	12	45	1	0	3217
7309	MAROS	730903	BANTIMURUNG	7309032003	ALATENGAE	2931	3049	1463	888	1802	738	917	49	23	93	7	0	5980
7309	MAROS	730903	BANTIMURUNG	7309032004	MINASA BAJI	2576	2803	1263	857	1303	685	1051	51	43	125	1	0	5379
7309	MAROS	730903	BANTIMURUNG	7309032005	TUKAMASEA	2494	2557	1515	727	1412	610	659	24	19	84	1	0	5051
7309	MAROS	730903	BANTIMURUNG	7309032006	MATTOANGIN	2346	2544	810	840	1779	651	704	21	12	73	0	0	4890
7309	MAROS	730903	BANTIMURUNG	7309032007	MANGELORENG	2165	2323	1055	727	1571	536	546	9	15	28	1	0	4488
7309	MAROS	730903	BANTIMURUNG	7309032008	BARUGA	2863	2787	1186	785	2024	586	878	28	41	120	2	0	5650
7309	MAROS	730904	MAROS BARU	7309041001	BAJI PAMAI	2551	2642	1641	894	1672	499	426	9	16	35	1	0	5193
7309	MAROS	730904	MAROS BARU	7309041002	PALLANTIKANG	2549	2498	1175	802	2079	445	454	17	12	62	1	0	5047
7309	MAROS	730904	MAROS BARU	7309041003	BAJU BODOA	5826	5745	2777	1664	2723	1291	2406	56	126	498	30	0	11571
7309	MAROS	730904	MAROS BARU	7309042004	BORI KAMASE	2585	2548	1360	1021	1754	459	481	11	16	28	3	0	5133
7309	MAROS	730904	MAROS BARU	7309042005	MATTIRO TASI	1826	1962	1012	504	1363	477	378	11	9	32	2	0	3788
7309	MAROS	730904	MAROS BARU	7309042006	MAJANNANG	1706	1697	901	689	1178	346	257	2	2	26	2	0	3403
7309	MAROS	730904	MAROS BARU	7309042007	BORIMASUNGGU	1290	1261	683	462	803	248	304	15	9	27	0	0	2551
7309	MAROS	730905	MAROS UTARA	7309051001	BONTOA	2295	2301	890	764	1696	521	613	12	18	78	4	0	4596
7309	MAROS	730905	MAROS UTARA	7309052002	PAJUKUKANG	2883	2892	1736	850	2232	412	453	13	25	50	4	0	5775
7309	MAROS	730905	MAROS UTARA	7309052003	TUNIKAMASEANG	2238	2457	1158	1012	1522	465	478	8	9	39	4	0	4695
7309	MAROS	730905	MAROS UTARA	7309052004	TUPABIRING	1299	1326	701	444	1035	183	199	6	4	53	0	0	2625
7309	MAROS	730905	MAROS UTARA	7309052005	BONTO LEMPANGAN	2086	2162	1087	687	1384	517	504	14	11	43	1	0	4248
7309	MAROS	730905	MAROS UTARA	7309052006	SALENRANG	3500	3601	1926	1067	2545	700	790	17	17	38	1	0	7101
7309	MAROS	730905	MAROS UTARA	7309052007	MINASA UPA	2065	2111	1074	612	1568	518	370	6	7	20	1	0	4176
7309	MAROS	730905	MAROS UTARA	7309052008	AMPEKALE	1806	1839	1074	623	1470	283	172	3	6	14	0	0	3645
7309	MAROS	730905	MAROS UTARA	7309052009	BONTO BAHARI	912	1014	552	691	483	89	99	0	1	9	2	0	1926
7309	MAROS	730906	MALLAWA	7309061001	SABILA	758	845	327	276	418	143	316	18	26	79	0	0	1603
7309	MAROS	730906	MALLAWA	7309062002	PADAELO	476	533	240	174	350	80	120	7	7	31	0	0	1009
7309	MAROS	730906	MALLAWA	7309062003	BATU PUTI	865	985	503	369	507	181	250	10	4	24	2	0	1850
7309	MAROS	730906	MALLAWA	7309062004	WANUA WARU	924	898	599	502	579	64	65	7	3	3	0	0	1822
7309	MAROS	730906	MALLAWA	7309062005	TELLUMPANUAE	744	815	311	412	411	154	226	14	10	21	0	0	1559
7309	MAROS	730906	MALLAWA	7309062006	SAMAENRE	689	731	329	340	460	134	137	8	0	11	1	0	1420
7309	MAROS	730906	MALLAWA	7309062007	BENTENGE	534	524	313	243	317	75	101	2	4	3	0	0	1058
7309	MAROS	730906	MALLAWA	7309062008	MATTAMPAPOLE	473	497	233	163	327	98	133	4	5	7	0	0	970
7309	MAROS	730906	MALLAWA	7309062009	ULUDAYA	472	457	177	192	315	114	122	3	2	4	0	0	929
7309	MAROS	730906	MALLAWA	7309062010	GATTARENG MATINGGI	759	758	415	263	598	120	98	7	3	13	0	0	1517
7309	MAROS	730906	MALLAWA	7309062011	BARUGAE	560	616	355	193	361	93	139	3	9	22	1	0	1176
7309	MAROS	730907	TANRALILI	7309071001	BORONG	1110	1157	543	367	613	285	372	19	19	49	0	0	2267
7309	MAROS	730907	TANRALILI	7309072002	ALLAERE	1460	1731	799	535	907	361	467	23	24	69	6	0	3191
7309	MAROS	730907	TANRALILI	7309072003	TODDO PULIA	1837	1936	1584	638	902	308	302	10	6	22	1	0	3773
7309	MAROS	730907	TANRALILI	7309072004	KURU SUMANGE	2325	2328	1126	863	1342	598	663	16	14	30	1	0	4653
7309	MAROS	730907	TANRALILI	7309072005	LEKO PANCING	3427	3476	1825	1072	1780	991	1069	39	32	90	5	0	6903
7309	MAROS	730907	TANRALILI	7309072006	DAMAI	3376	3507	1940	1257	2212	769	620	16	13	51	5	0	6883
7309	MAROS	730907	TANRALILI	7309072007	SUDIRMAN	4100	3316	2005	451	210	436	3860	98	149	202	5	0	7416
7309	MAROS	730907	TANRALILI	7309072008	PURNA KARYA	1274	1319	677	409	536	405	500	17	9	40	0	0	2593
7309	MAROS	730908	MARUSU	7309082001	TEMAPPADDUAE	2240	2247	1260	531	1006	755	793	18	24	96	4	0	4487
7309	MAROS	730908	MARUSU	7309082002	NISOMBALI	2560	2545	1506	1134	1689	397	313	15	18	33	0	0	5105
7309	MAROS	730908	MARUSU	7309082003	TELLUMPOCCOE	2151	2104	975	553	1242	595	770	24	20	70	5	1	4255
7309	MAROS	730908	MARUSU	7309082004	MARUMPA	5414	5197	1728	1028	1822	1397	3745	53	213	597	26	2	10611
7309	MAROS	730908	MARUSU	7309082005	BONTO MATENE	1806	1961	1133	831	1265	323	195	7	4	8	0	1	3767
7309	MAROS	730908	MARUSU	7309082006	A_BULOSIBATANG	1102	1156	783	563	651	171	81	1	2	5	1	0	2258
7309	MAROS	730908	MARUSU	7309082007	PABENTENGAN	3425	3569	1725	1148	2211	1169	643	16	21	57	1	3	6994
7309	MAROS	730909	SIMBANG	7309092001	JENETAESA	2568	2723	1259	883	1404	743	852	30	37	79	4	0	5291
7309	MAROS	730909	SIMBANG	7309092002	BONTO TALLASA	3104	3101	1374	1012	2328	691	706	19	17	57	1	0	6205
7309	MAROS	730909	SIMBANG	7309092003	SAMBUEJA	4040	3339	2017	903	1124	668	2432	61	66	106	2	0	7379
7309	MAROS	730909	SIMBANG	7309092004	TANETE	2687	2834	1340	960	2163	527	483	14	14	19	1	0	5521
7309	MAROS	730909	SIMBANG	7309092005	SAMANGKI	3427	3453	1733	1769	1602	766	838	37	36	96	3	0	6880
7309	MAROS	730909	SIMBANG	7309092006	SIMBANG	2122	2293	1273	982	1200	519	390	10	16	24	1	0	4415
7309	MAROS	730910	CENRANA	7309102001	LAIYA	1836	1870	831	1174	1257	255	166	4	4	15	0	0	3706
7309	MAROS	730910	CENRANA	7309102002	LABUAJA	1417	1449	742	762	865	230	226	10	5	25	1	0	2866
7309	MAROS	730910	CENRANA	7309102003	LIMAM POCCOE	2203	2316	1102	699	1441	591	538	27	22	96	3	0	4519
7309	MAROS	730910	CENRANA	7309102004	LEBBOTENGNGAE	1118	1119	717	321	589	336	223	10	10	29	2	0	2237
7309	MAROS	730910	CENRANA	7309102005	ROMPE GADING	1231	1339	585	446	934	257	261	16	12	59	0	0	2570
7309	MAROS	730910	CENRANA	7309102006	BAJI PAMAI	1041	1046	350	199	771	320	372	23	8	43	1	0	2087
7309	MAROS	730910	CENRANA	7309102007	CENRANA BARU	1218	1284	588	506	987	193	174	12	8	30	4	0	2502
7309	MAROS	730911	TOMPO BULU	7309112001	TOMPO BULU	2795	2891	2344	941	1486	465	384	18	8	38	2	0	5686
7309	MAROS	730911	TOMPO BULU	7309112002	BENTENG GAJAH	804	805	404	174	478	209	281	18	8	35	2	0	1609
7309	MAROS	730911	TOMPO BULU	7309112003	BONTO MANAI	1339	1362	1424	338	605	180	128	3	2	21	0	0	2701
7309	MAROS	730911	TOMPO BULU	7309112004	BONTO SOMBA	739	675	1117	178	67	42	9	0	0	1	0	0	1414
7309	MAROS	730911	TOMPO BULU	7309112005	TODDOLIMAE	1423	1574	1453	537	681	196	118	4	1	7	0	0	2997
7309	MAROS	730911	TOMPO BULU	7309112006	PUCAK	1588	1553	1322	469	638	326	327	13	10	33	3	0	3141
7309	MAROS	730911	TOMPO BULU	7309112007	BONTOMATINGGI	963	941	880	387	401	133	93	3	2	5	0	0	1904
7309	MAROS	730911	TOMPO BULU	7309112008	BONTO MANURUNG	1041	1026	1670	99	221	38	33	0	1	4	1	0	2067
7309	MAROS	730912	LAU	7309121001	ALLEPOLEA	6705	6627	3887	1331	3458	1480	2384	75	137	507	57	16	13332
7309	MAROS	730912	LAU	7309121002	MACCINI BAJI	5049	5204	2293	948	3556	1222	1800	74	77	270	11	2	10253
7309	MAROS	730912	LAU	7309121003	SOREANG	2506	2622	1144	761	2051	500	565	25	26	55	1	0	5128
7309	MAROS	730912	LAU	7309121004	MATTIRO DECENG	1124	1259	441	493	1021	213	179	20	2	14	0	0	2383
7309	MAROS	730912	LAU	7309122005	MARRANNU	1606	1729	778	546	1326	304	337	19	2	20	3	0	3335
7309	MAROS	730912	LAU	7309122006	BONTO MARANNU	2263	2322	873	820	1416	590	733	41	26	80	5	1	4585
7309	MAROS	730913	MONCONGLOE	7309132001	MONCONGLOE	1905	1920	1046	573	914	572	625	9	19	63	4	0	3825
7309	MAROS	730913	MONCONGLOE	7309132002	MONCONGLOE BULU	2237	2086	1270	670	732	566	985	22	25	53	0	0	4323
7309	MAROS	730913	MONCONGLOE	7309132003	MONCONGLOE LAPPAR	2998	2892	1436	707	827	653	1650	52	131	382	51	1	5890
7309	MAROS	730913	MONCONGLOE	7309132004	BONTO BUNGA	770	767	434	229	416	185	251	4	5	13	0	0	1537
7309	MAROS	730913	MONCONGLOE	7309132005	BONTO MARANNU	1452	1577	1045	407	812	377	340	8	13	24	2	1	3029
7309	MAROS	730914	TURIKALE	7309141001	PETTUADAE	5145	5186	2047	1206	2424	1196	2733	49	115	521	38	2	10331
7309	MAROS	730914	TURIKALE	7309141002	BORI BELLAYA	3168	3168	1957	853	2088	600	707	19	33	76	2	1	6336
7309	MAROS	730914	TURIKALE	7309141003	ALLIRITENGAE	3491	3545	1291	721	1149	865	2273	51	115	536	33	2	7036
7309	MAROS	730914	TURIKALE	7309141004	TURIKALE	4757	4834	1937	751	1489	1092	3183	69	163	848	55	4	9591
7309	MAROS	730914	TURIKALE	7309141005	TAROADA	6197	6075	2490	1255	2755	1588	3263	60	153	659	48	1	12272
7309	MAROS	730914	TURIKALE	7309141006	R A Y A	2646	2689	1082	646	1510	659	1076	25	61	237	36	3	5335
7309	MAROS	730914	TURIKALE	7309141007	ADATONGENG	5205	5558	2071	1034	1814	1226	3143	118	264	1019	72	2	10763
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012001	SAPUKA	2018	2056	872	888	1809	245	193	19	14	34	0	0	4074
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012002	SABARU	474	479	209	94	543	79	17	5	0	6	0	0	953
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012003	BALO BALOANG	1734	1780	896	602	1882	69	46	6	2	11	0	0	3514
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012004	SABALANA	1564	1670	687	642	1842	37	16	4	0	6	0	0	3234
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012005	TAMPAANG	621	664	257	199	779	26	20	4	0	0	0	0	1285
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012006	SAILUS	1147	1236	539	383	1391	32	25	6	4	3	0	0	2383
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012007	SATANGER	524	551	188	297	493	45	33	8	1	10	0	0	1075
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012008	KAPOPOSAN BALI	445	422	186	124	530	12	13	0	0	2	0	0	867
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012009	POLEONRO	436	491	193	229	465	26	12	0	0	2	0	0	927
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310021001	P. KALU-KALUKUANG	1258	1303	544	349	1082	264	199	50	15	58	0	0	2561
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310022002	P. PAMMAS	1795	1862	673	583	2039	180	139	19	4	20	0	0	3657
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310022003	P. SABARU	741	788	238	249	812	122	89	8	2	9	0	0	1529
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310022004	P. KANYURANG	1296	1323	734	596	1145	75	43	16	2	8	0	0	2619
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310022005	P. DOANG DOANGAN	397	387	206	88	453	15	15	2	1	4	0	0	784
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310022006	P. MARASENDE	552	606	275	130	678	38	23	3	6	5	0	0	1158
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310022007	P. DEWAKANG	928	967	516	550	734	65	20	3	1	6	0	0	1895
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310031001	MATTIRO SOMPE	2348	2386	821	901	2261	326	307	41	18	58	1	0	4734
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310031016	MATTIRO BINTANG	99	113	37	26	126	11	9	1	1	1	0	0	212
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310032002	MATTIRO DECENG	1574	1623	562	791	1724	66	36	5	4	9	0	0	3197
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310032003	MATTIRO LANGI	1431	1438	658	749	1229	130	71	15	3	13	1	0	2869
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310032009	MATTIRO MATAE	689	750	382	295	671	31	38	11	3	8	0	0	1439
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310032010	MATTIRO UJUNG	765	740	386	329	675	70	34	7	2	1	0	1	1505
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310032011	MATTIRO DOLANGENG	953	977	436	537	795	105	45	5	0	7	0	0	1930
